,ds,team,t,j,elo
4568,2003-01-11,Queretaro,14,1,1492.5667693822368
4569,2003-01-11,Tigres,14,1,1527.3409410895606
4570,2003-01-11,Chiapas,14,1,1446.3338705927347
4571,2003-01-11,Morelia,14,1,1572.8209836050999
4572,2003-01-11,Veracruz,14,1,1428.3743265138767
4573,2003-01-12,Pachuca,14,1,1486.2207521874195
4574,2003-01-12,America,14,1,1599.2177540763037
4575,2003-01-12,Atlante,14,1,1504.1073339938669
4576,2003-01-12,Monterrey,14,1,1468.567266639142
4577,2003-01-12,UAG,14,1,1470.1512094863149
4578,2003-01-12,Cruz Azul,14,1,1528.103184572975
4579,2003-01-12,Santos,14,1,1542.664085953682
4580,2003-01-12,Atlas,14,1,1477.7024426783785
4581,2003-01-12,Necaxa,14,1,1555.5947424467474
4582,2003-01-12,Toluca,14,1,1619.4378650814554
4583,2003-01-12,UNAM,14,1,1557.208100117153
4584,2003-01-12,Colibries,14,1,1511.9650674855884
4585,2003-01-12,Guadalajara,14,1,1530.7269723130769
4586,2003-01-12,Puebla,14,1,1435.45423410895
4587,2003-01-18,Colibries,14,2,1520.7673449822216
4588,2003-01-18,UAG,14,2,1461.3489319896817
4589,2003-01-18,Cruz Azul,14,2,1518.0812454771476
4590,2003-01-18,Tigres,14,2,1537.362880185388
4591,2003-01-18,Veracruz,14,2,1431.9213563882847
4592,2003-01-18,UNAM,14,2,1553.661070242745
4593,2003-01-18,Toluca,14,2,1606.2351649715074
4594,2003-01-18,Atlante,14,2,1517.3100341038148
4595,2003-01-18,Monterrey,14,2,1481.4809996544648
4596,2003-01-18,Morelia,14,2,1559.907250589777
4597,2003-01-18,Chiapas,14,2,1447.47689011519
4598,2003-01-18,Pachuca,14,2,1485.0777326649643
4599,2003-01-18,Atlas,14,2,1469.9075421897546
4600,2003-01-18,Necaxa,14,2,1563.3896429353713
4601,2003-01-19,America,14,2,1597.2715760786118
4602,2003-01-19,Guadalajara,14,2,1532.6731503107687
4603,2003-01-19,Queretaro,14,2,1503.9987753980856
4604,2003-01-19,Santos,14,2,1531.232079937833
4605,2003-01-19,Puebla,14,2,1427.227216932885
4606,2003-01-19,San Luis,14,2,1505.9388938444426
4607,2003-01-25,Morelia,14,3,1561.2328281004734
4608,2003-01-25,Toluca,14,3,1604.909587460811
4609,2003-01-25,Tigres,14,3,1545.209276058018
4610,2003-01-25,UAG,14,3,1453.5025361170515
4611,2003-01-25,San Luis,14,3,1498.5087351545776
4612,2003-01-25,America,14,3,1604.7017347684769
4613,2003-01-25,Veracruz,14,3,1444.4242295985316
4614,2003-01-25,Colibries,14,3,1508.2644717719747
4615,2003-01-26,Atlante,14,3,1505.954083782459
4616,2003-01-26,Atlas,14,3,1481.2634925111104
4617,2003-01-26,Guadalajara,14,3,1540.2690000834898
4618,2003-01-26,Chiapas,14,3,1439.8810403424689
4619,2003-01-26,Necaxa,14,3,1571.696694045608
4620,2003-01-26,Queretaro,14,3,1495.691724287849
4621,2003-01-26,Santos,14,3,1528.3249027896813
4622,2003-01-26,Puebla,14,3,1430.1343940810368
4623,2003-01-26,UNAM,14,3,1541.6129424159428
4624,2003-01-26,Monterrey,14,3,1493.5291274812669
4625,2003-01-26,Pachuca,14,3,1486.024803225969
4626,2003-01-26,Cruz Azul,14,3,1517.134174916143
4627,2003-02-01,Toluca,14,4,1613.1076552278162
4628,2003-02-01,UNAM,14,4,1533.4148746489377
4629,2003-02-01,Cruz Azul,14,4,1517.7990663182877
4630,2003-02-01,Guadalajara,14,4,1539.604108681345
4631,2003-02-01,Atlas,14,4,1493.5253914933003
4632,2003-02-01,Morelia,14,4,1548.9709291182835
4633,2003-02-01,Monterrey,14,4,1502.1251111968552
4634,2003-02-01,Veracruz,14,4,1435.8282458829433
4635,2003-02-01,Chiapas,14,4,1451.5526450112172
4636,2003-02-01,San Luis,14,4,1486.8371304858292
4637,2003-02-01,Colibries,14,4,1519.3238388703398
4638,2003-02-01,Tigres,14,4,1534.149908959653
4639,2003-02-02,Puebla,14,4,1443.997439626705
4640,2003-02-02,Necaxa,14,4,1557.8336484999397
4641,2003-02-02,America,14,4,1592.5381726730532
4642,2003-02-02,Santos,14,4,1540.488464885105
4643,2003-02-02,Queretaro,14,4,1505.9870128668447
4644,2003-02-02,Atlante,14,4,1495.6587952034633
4645,2003-02-02,UAG,14,4,1454.4358777598645
4646,2003-02-02,Pachuca,14,4,1485.091461583156
4647,2003-02-08,Veracruz,14,5,1450.52965453146
4648,2003-02-08,Toluca,14,5,1598.4062465792995
4649,2003-02-08,Monterrey,14,5,1512.6197264290438
4650,2003-02-08,Colibries,14,5,1508.8292236381512
4651,2003-02-08,Morelia,14,5,1557.7400262497927
4652,2003-02-08,Queretaro,14,5,1497.2179157353355
4653,2003-02-09,San Luis,14,5,1487.725935038019
4654,2003-02-09,Cruz Azul,14,5,1516.9102617660978
4655,2003-02-09,Guadalajara,14,5,1547.2007185866667
4656,2003-02-09,UAG,14,5,1446.8392678545429
4657,2003-02-09,Atlante,14,5,1504.1827243602634
4658,2003-02-09,Puebla,14,5,1435.473510469905
4659,2003-02-09,Necaxa,14,5,1548.8292160945136
4660,2003-02-09,America,14,5,1601.5426050784793
4661,2003-02-09,Santos,14,5,1527.9831682483234
4662,2003-02-09,Chiapas,14,5,1464.0579416479989
4663,2003-02-09,Pachuca,14,5,1486.4941672447771
4664,2003-02-09,Tigres,14,5,1532.7472032980318
4665,2003-02-26,UNAM,14,5,1542.271781225891
4666,2003-02-26,Atlas,14,5,1484.668484916347
4667,2003-02-15,Cruz Azul,14,6,1517.2288577726508
4668,2003-02-15,Santos,14,6,1527.6645722417704
4669,2003-02-15,Chiapas,14,6,1466.4505634239204
4670,2003-02-15,Necaxa,14,6,1546.4365943185921
4671,2003-02-15,Atlas,14,6,1493.6890405175213
4672,2003-02-15,Veracruz,14,6,1441.5090989302857
4673,2003-02-15,Tigres,14,6,1543.1629690939062
4674,2003-02-15,Guadalajara,14,6,1536.7849527907922
4675,2003-02-15,Colibries,14,6,1498.1872531359431
4676,2003-02-15,Pachuca,14,6,1497.1361377469852
4677,2003-02-15,Toluca,14,6,1605.9860958119987
4678,2003-02-15,Monterrey,14,6,1505.0398771963446
4679,2003-02-16,America,14,6,1608.8114787993288
4680,2003-02-16,Atlante,14,6,1496.9138506394138
4681,2003-02-16,Queretaro,14,6,1498.5074501629126
4682,2003-02-16,UNAM,14,6,1540.9822467983138
4683,2003-02-16,Puebla,14,6,1428.854205578454
4684,2003-02-16,Morelia,14,6,1564.3593311412437
4685,2003-02-16,UAG,14,6,1438.010678144374
4686,2003-02-16,San Luis,14,6,1496.554524748188
4687,2003-02-22,San Luis,14,7,1507.8880338316003
4688,2003-02-22,Tigres,14,7,1531.829460010494
4689,2003-02-22,Toluca,14,7,1612.979268655333
4690,2003-02-22,Colibries,14,7,1491.1940802926088
4691,2003-02-22,Morelia,14,7,1555.6318309447608
4692,2003-02-22,America,14,7,1617.5389789958117
4693,2003-02-22,Veracruz,14,7,1443.1350822969946
4694,2003-02-22,Queretaro,14,7,1496.8814667962038
4695,2003-02-22,Monterrey,14,7,1504.7132900408033
4696,2003-02-22,Atlas,14,7,1494.0156276730627
4697,2003-02-23,Necaxa,14,7,1555.5979028862992
4698,2003-02-23,Cruz Azul,14,7,1508.0675492049438
4699,2003-02-23,Atlante,14,7,1506.0392867758771
4700,2003-02-23,Chiapas,14,7,1457.325127287457
4701,2003-02-23,UNAM,14,7,1547.8625096587418
4702,2003-02-23,Puebla,14,7,1421.973942718026
4703,2003-02-23,Guadalajara,14,7,1545.6486963807813
4704,2003-02-23,Pachuca,14,7,1488.2723941569961
4705,2003-02-23,Santos,14,7,1535.139915038887
4706,2003-02-23,UAG,14,7,1430.5353353472574
4707,2003-03-01,Cruz Azul,14,8,1498.009171782687
4708,2003-03-01,Atlante,14,8,1516.097664198134
4709,2003-03-01,Colibries,14,8,1492.7487010606922
4710,2003-03-01,Guadalajara,14,8,1544.094075612698
4711,2003-03-01,Chiapas,14,8,1450.0814537808053
4712,2003-03-01,Morelia,14,8,1562.8755044514126
4713,2003-03-01,Tigres,14,8,1531.924739682098
4714,2003-03-01,Santos,14,8,1535.0446353672828
4715,2003-03-01,Atlas,14,8,1497.311854482709
4716,2003-03-01,Toluca,14,8,1609.6830418456868
4717,2003-03-02,Queretaro,14,8,1497.106846616385
4718,2003-03-02,Monterrey,14,8,1504.487910220622
4719,2003-03-02,America,14,8,1615.5599886776467
4720,2003-03-02,UNAM,14,8,1549.8414999769068
4721,2003-03-02,Pachuca,14,8,1488.8363785361987
4722,2003-03-02,San Luis,14,8,1507.3240494523977
4723,2003-03-02,Puebla,14,8,1412.5822572554016
4724,2003-03-02,Veracruz,14,8,1452.526767759619
4725,2003-03-02,UAG,14,8,1423.9871145851364
4726,2003-03-02,Necaxa,14,8,1562.1461236484201
4727,2003-03-06,UNAM,14,9,1557.0465656703796
4728,2003-03-06,Chiapas,14,9,1442.8763880873325
4729,2003-03-08,Monterrey,14,9,1501.9026731334334
4730,2003-03-08,Puebla,14,9,1415.1674943425903
4731,2003-03-08,Veracruz,14,9,1446.9026774708552
4732,2003-03-08,America,14,9,1621.1840789664104
4733,2003-03-08,Atlas,14,9,1497.1805239209157
4734,2003-03-08,Colibries,14,9,1492.8800316224854
4735,2003-03-08,San Luis,14,9,1498.3784422226884
4736,2003-03-08,Guadalajara,14,9,1553.0396828424073
4737,2003-03-08,Toluca,14,9,1616.5516659067528
4738,2003-03-08,Queretaro,14,9,1490.238222555319
4739,2003-03-09,Atlante,14,9,1523.5069247007052
4740,2003-03-09,UAG,14,9,1416.5778540825652
4741,2003-03-09,Morelia,14,9,1561.0298957827993
4742,2003-03-09,Cruz Azul,14,9,1499.8547804513003
4743,2003-03-09,Santos,14,9,1543.7224415152668
4744,2003-03-09,Pachuca,14,9,1480.1585723882147
4745,2003-03-09,Necaxa,14,9,1551.2784694859224
4746,2003-03-09,Tigres,14,9,1542.792393844596
4747,2003-03-15,UAG,14,10,1410.5114327549468
4748,2003-03-15,Morelia,14,10,1567.0963171104177
4749,2003-03-15,Pachuca,14,10,1492.17744779797
4750,2003-03-15,Necaxa,14,10,1539.259594076167
4751,2003-03-15,Chiapas,14,10,1432.9922688238917
4752,2003-03-15,Veracruz,14,10,1456.786796734296
4753,2003-03-15,Colibries,14,10,1483.0382753903855
4754,2003-03-15,San Luis,14,10,1508.2201984547883
4755,2003-03-15,Tigres,14,10,1552.2378828148342
4756,2003-03-15,Atlante,14,10,1514.061435730467
4757,2003-03-16,Guadalajara,14,10,1562.7715753477926
4758,2003-03-16,Santos,14,10,1533.9905490098815
4759,2003-03-16,Cruz Azul,14,10,1511.4861836102923
4760,2003-03-16,UNAM,14,10,1545.4151625113875
4761,2003-03-16,Queretaro,14,10,1490.438011462076
4762,2003-03-16,Atlas,14,10,1496.9807350141587
4763,2003-03-16,America,14,10,1617.8797023322807
4764,2003-03-16,Monterrey,14,10,1505.2070497675631
4765,2003-03-16,Puebla,14,10,1430.3914606219387
4766,2003-03-16,Toluca,14,10,1601.3276996274044
4767,2003-03-22,Monterrey,14,11,1493.1579648241998
4768,2003-03-22,Chiapas,14,11,1445.041353767255
4769,2003-03-22,Veracruz,14,11,1468.3482915494951
4770,2003-03-22,Cruz Azul,14,11,1499.9246887950933
4771,2003-03-22,Toluca,14,11,1611.8037444690524
4772,2003-03-22,America,14,11,1607.4036574906327
4773,2003-03-22,Atlas,14,11,1505.0872694678076
4774,2003-03-22,Puebla,14,11,1422.2849261682898
4775,2003-03-22,Morelia,14,11,1576.6689175237834
4776,2003-03-22,Tigres,14,11,1542.6652824014684
4777,2003-03-23,Santos,14,11,1543.2501759542695
4778,2003-03-23,San Luis,14,11,1498.9605715104003
4779,2003-03-23,Necaxa,14,11,1539.9352921296438
4780,2003-03-23,Guadalajara,14,11,1562.0958772943159
4781,2003-03-23,Queretaro,14,11,1480.225062135208
4782,2003-03-23,Colibries,14,11,1493.2512247172535
4783,2003-03-23,Atlante,14,11,1523.4323955871228
4784,2003-03-23,Pachuca,14,11,1482.8064879413143
4785,2003-04-16,UNAM,14,11,1551.7163618790628
4786,2003-04-16,UAG,14,11,1404.2102333872715
4787,2003-03-29,Cruz Azul,14,12,1499.7299514454103
4788,2003-03-29,Monterrey,14,12,1493.3527021738828
4789,2003-03-29,Chiapas,14,12,1449.5036356505543
4790,2003-03-29,Toluca,14,12,1607.341462585753
4791,2003-03-29,Tigres,14,12,1542.925734493182
4792,2003-03-29,UNAM,14,12,1551.4559097873491
4793,2003-03-29,UAG,14,12,1396.0355868272409
4794,2003-03-29,Veracruz,14,12,1476.5229381095257
4795,2003-03-29,Colibries,14,12,1484.6804574962166
4796,2003-03-29,Santos,14,12,1551.8209431753064
4797,2003-03-29,San Luis,14,12,1510.1344813307423
4798,2003-03-29,Necaxa,14,12,1528.7613823093018
4799,2003-03-30,Pachuca,14,12,1485.444204464073
4800,2003-03-30,Morelia,14,12,1574.0312010010248
4801,2003-03-30,Guadalajara,14,12,1550.9876238540478
4802,2003-03-30,Atlante,14,12,1534.5406490273908
4803,2003-03-30,Puebla,14,12,1413.9372879336802
4804,2003-03-30,Queretaro,14,12,1488.5727003698175
4805,2003-03-30,America,14,12,1604.5410337897529
4806,2003-03-30,Atlas,14,12,1507.9498931686874
4807,2003-04-05,Veracruz,14,13,1488.4112282898247
4808,2003-04-05,Tigres,14,13,1531.037444312883
4809,2003-04-05,Morelia,14,13,1573.3689243631318
4810,2003-04-05,Guadalajara,14,13,1551.6499004919408
4811,2003-04-05,Atlas,14,13,1516.2833652062075
4812,2003-04-05,Chiapas,14,13,1441.1701636130342
4813,2003-04-05,Monterrey,14,13,1500.622715006922
4814,2003-04-05,UAG,14,13,1388.7655739942018
4815,2003-04-06,UNAM,14,13,1549.5784770494006
4816,2003-04-06,Pachuca,14,13,1487.3216372020215
4817,2003-04-06,Queretaro,14,13,1491.7918652337435
4818,2003-04-06,America,14,13,1601.321868925827
4819,2003-04-06,Puebla,14,13,1405.9457599289804
4820,2003-04-06,Colibries,14,13,1492.6719855009164
4821,2003-04-06,Toluca,14,13,1594.3395405825518
4822,2003-04-06,Cruz Azul,14,13,1512.7318734486116
4823,2003-04-06,Necaxa,14,13,1519.4241169763934
4824,2003-04-06,Santos,14,13,1561.1582085082148
4825,2003-04-06,Atlante,14,13,1543.8393362365327
4826,2003-04-06,San Luis,14,13,1500.8357941216004
4827,2003-04-12,UAG,14,14,1404.0766698132102
4828,2003-04-12,Toluca,14,14,1579.0284447635433
4829,2003-04-12,Colibries,14,14,1493.4404556333743
4830,2003-04-12,Necaxa,14,14,1518.6556468439355
4831,2003-04-12,Cruz Azul,14,14,1512.8340900381831
4832,2003-04-12,Atlas,14,14,1516.181148616636
4833,2003-04-12,San Luis,14,14,1492.893655519822
4834,2003-04-12,Morelia,14,14,1581.3110629649102
4835,2003-04-12,Tigres,14,14,1540.1642673854935
4836,2003-04-12,Monterrey,14,14,1491.4958919343114
4837,2003-04-12,Chiapas,14,14,1442.61694993453
4838,2003-04-12,Queretaro,14,14,1490.3450789122476
4839,2003-04-13,Pachuca,14,14,1487.3529980516623
4840,2003-04-13,Veracruz,14,14,1488.379867440184
4841,2003-04-13,America,14,14,1586.2247708331374
4842,2003-04-13,Puebla,14,14,1421.0428580216699
4843,2003-04-13,Guadalajara,14,14,1551.590280839099
4844,2003-04-13,UNAM,14,14,1549.6380967022424
4845,2003-04-13,Santos,14,14,1570.660143755548
4846,2003-04-13,Atlante,14,14,1534.3374009891995
4847,2003-04-19,Veracruz,14,15,1480.1793982073434
4848,2003-04-19,Guadalajara,14,15,1559.7907500719396
4849,2003-04-19,Monterrey,14,15,1501.3766555143357
4850,2003-04-19,Pachuca,14,15,1477.472234471638
4851,2003-04-19,Toluca,14,15,1587.9144861516766
4852,2003-04-19,Tigres,14,15,1531.2782259973603
4853,2003-04-19,Atlas,14,15,1523.0620236651614
4854,2003-04-19,UAG,14,15,1397.1957947646847
4855,2003-04-19,Morelia,14,15,1591.0046008636011
4856,2003-04-19,Santos,14,15,1560.966605856857
4857,2003-04-20,Atlante,14,15,1543.8863500796083
4858,2003-04-20,Necaxa,14,15,1509.1066977535265
4859,2003-04-20,Puebla,14,15,1431.663013438232
4860,2003-04-20,Chiapas,14,15,1431.996794517968
4861,2003-04-20,Queretaro,14,15,1480.9914622000163
4862,2003-04-20,Cruz Azul,14,15,1522.1877067504145
4863,2003-04-20,America,14,15,1593.6159495238305
4864,2003-04-20,Colibries,14,15,1486.0492769426812
4865,2003-04-20,UNAM,14,15,1548.019229084886
4866,2003-04-20,San Luis,14,15,1494.5125231371783
4867,2003-04-26,Chiapas,14,16,1426.3397391031333
4868,2003-04-26,America,14,16,1599.2730049386653
4869,2003-04-26,UAG,14,16,1399.5619260771268
4870,2003-04-26,Queretaro,14,16,1478.6253308875741
4871,2003-04-26,San Luis,14,16,1484.1002165142338
4872,2003-04-26,Veracruz,14,16,1490.5917048302879
4873,2003-04-26,Cruz Azul,14,16,1529.6395983480475
4874,2003-04-26,Puebla,14,16,1424.211121840599
4875,2003-04-26,Tigres,14,16,1531.0417887576677
4876,2003-04-26,Atlas,14,16,1523.298460904854
4877,2003-04-26,Colibries,14,16,1487.698753171259
4878,2003-04-26,Atlante,14,16,1542.2368738510304
4879,2003-04-27,Guadalajara,14,16,1558.1251221374732
4880,2003-04-27,Monterrey,14,16,1503.042283448802
4881,2003-04-27,Pachuca,14,16,1470.5481070581825
4882,2003-04-27,Toluca,14,16,1594.8386135651322
4883,2003-04-27,Santos,14,16,1570.59412280654
4884,2003-04-27,UNAM,14,16,1538.391712135203
4885,2003-04-27,Necaxa,14,16,1521.4211988606123
4886,2003-04-27,Morelia,14,16,1578.6900997565153
4887,2003-05-03,Atlas,14,17,1531.7917433671832
4888,2003-05-03,Pachuca,14,17,1462.0548245958532
4889,2003-05-03,Chiapas,14,17,1418.0876589282607
4890,2003-05-03,Colibries,14,17,1495.9508333461317
4891,2003-05-03,Morelia,14,17,1577.6447247234678
4892,2003-05-03,Atlante,14,17,1543.282248884078
4893,2003-05-03,Veracruz,14,17,1502.8545072649529
4894,2003-05-03,Santos,14,17,1558.331320371875
4895,2003-05-03,Puebla,14,17,1423.5028488860069
4896,2003-05-03,UAG,14,17,1400.270199031719
4897,2003-05-03,Toluca,14,17,1603.7858299325383
4898,2003-05-03,Guadalajara,14,17,1549.1779057700671
4899,2003-05-03,Monterrey,14,17,1512.4976264747152
4900,2003-05-03,San Luis,14,17,1474.6448734883206
4901,2003-05-04,America,14,17,1587.2952055535056
4902,2003-05-04,Cruz Azul,14,17,1541.617397733207
4903,2003-05-04,UNAM,14,17,1537.9036495838232
4904,2003-05-04,Necaxa,14,17,1521.9092614119922
4905,2003-05-04,Queretaro,14,17,1470.1226549420157
4906,2003-05-04,Tigres,14,17,1539.5444647032261
4907,2003-05-10,Cruz Azul,14,18,1528.2045392662458
4908,2003-05-10,Chiapas,14,18,1431.500517395222
4909,2003-05-10,Tigres,14,18,1546.3234093114477
4910,2003-05-10,Puebla,14,18,1416.7239042777853
4911,2003-05-10,Morelia,14,18,1585.3357817465044
4912,2003-05-10,Colibries,14,18,1488.2597763230951
4913,2003-05-10,San Luis,14,18,1468.1996299925731
4914,2003-05-10,Toluca,14,18,1610.2310734282858
4915,2003-05-11,Santos,14,18,1547.0197203443154
4916,2003-05-11,Monterrey,14,18,1523.809226502275
4917,2003-05-11,Guadalajara,14,18,1538.6779090749037
4918,2003-05-11,Atlas,14,18,1542.2917400623467
4919,2003-05-11,UAG,14,18,1395.1872089508101
4920,2003-05-11,America,14,18,1592.3781956344144
4921,2003-05-11,Atlante,14,18,1553.1274527177413
4922,2003-05-11,UNAM,14,18,1528.0584457501598
4923,2003-05-11,Pachuca,14,18,1472.2869936909817
4924,2003-05-11,Queretaro,14,18,1459.8904858468873
4925,2003-05-11,Necaxa,14,18,1521.3613707180305
4926,2003-05-11,Veracruz,14,18,1503.4023979589147
4927,2003-05-17,UNAM,14,19,1519.692245627288
4928,2003-05-17,Morelia,14,19,1593.7019818693761
4929,2003-05-17,America,14,19,1581.0603420499356
4930,2003-05-17,Tigres,14,19,1557.6412628959265
4931,2003-05-17,Atlas,14,19,1540.1909477437348
4932,2003-05-17,San Luis,14,19,1470.300422311185
4933,2003-05-17,Monterrey,14,19,1533.7387727150406
4934,2003-05-17,Necaxa,14,19,1511.4318245052648
4935,2003-05-17,Toluca,14,19,1618.4315164906727
4936,2003-05-17,Santos,14,19,1538.8192772819284
4937,2003-05-17,Colibries,14,19,1489.4044400077037
4938,2003-05-17,Cruz Azul,14,19,1527.0598755816372
4939,2003-05-17,Veracruz,14,19,1504.823907529131
4940,2003-05-17,Atlante,14,19,1551.705943147525
4941,2003-05-17,Queretaro,14,19,1452.120082359336
4942,2003-05-17,Guadalajara,14,19,1546.448312562455
4943,2003-05-17,Chiapas,14,19,1440.4591256688661
4944,2003-05-17,UAG,14,19,1386.228600677166
4945,2003-05-17,Puebla,14,19,1418.3096428522242
4946,2003-05-17,Pachuca,14,19,1470.7012551165428
4947,2003-05-22,Cruz Azul,14,88,1537.6173411026261
4948,2003-05-22,Guadalajara,14,88,1535.890847041466
4949,2003-05-25,Guadalajara,14,88,1545.9405391260484
4950,2003-05-25,Cruz Azul,14,88,1527.5676490180438
4951,2003-05-28,Atlas,14,18,1540.0052605641488
4952,2003-05-28,Monterrey,14,18,1533.9244598946266
4953,2003-05-28,Toluca,14,18,1606.6994712885264
4954,2003-05-28,Tigres,14,18,1569.3733080980728
4955,2003-05-28,Guadalajara,14,18,1547.30662950474
4956,2003-05-28,Morelia,14,18,1592.3358914906846
4957,2003-05-29,Veracruz,14,18,1506.165150359046
4958,2003-05-29,Atlante,14,18,1550.36470031761
4959,2003-05-31,Morelia,14,18,1601.047053439503
4960,2003-05-31,Guadalajara,14,18,1538.5954675559215
4961,2003-05-31,Monterrey,14,18,1544.0994615384452
4962,2003-05-31,Atlas,14,18,1529.8302589203302
4963,2003-05-31,Tigres,14,18,1570.4435271383134
4964,2003-05-31,Toluca,14,18,1605.6292522482859
4965,2003-06-01,Atlante,14,18,1539.0993537953382
4966,2003-06-01,Veracruz,14,18,1517.4304968813178
4967,2003-06-04,Veracruz,14,19,1529.791760994333
4968,2003-06-04,Morelia,14,19,1588.685789326488
4969,2003-06-04,Tigres,14,19,1559.6867337742874
4970,2003-06-04,Monterrey,14,19,1554.8562549024712
4971,2003-06-07,Monterrey,14,19,1544.9952783028755
4972,2003-06-07,Tigres,14,19,1569.547710373883
4973,2003-06-07,Morelia,14,19,1597.006734118612
4974,2003-06-07,Veracruz,14,19,1521.4708162022089
4975,2003-06-11,Monterrey,14,20,1556.4812048221759
4976,2003-06-11,Morelia,14,20,1585.5208075993116
4977,2003-06-14,Morelia,14,20,1584.6869216009027
4978,2003-06-14,Monterrey,14,20,1557.3150908205848
4979,2003-08-02,Necaxa,15,1,1510.2534674084166
4980,2003-08-02,San Luis,15,1,1471.4787794080332
4981,2003-08-02,Tigres,15,1,1575.9942708430701
4982,2003-08-02,Chiapas,15,1,1434.012565199679
4983,2003-08-02,Toluca,15,1,1593.737434461705
4984,2003-08-02,Atlante,15,1,1550.991171581919
4985,2003-08-02,Cruz Azul,15,1,1538.421763128182
4986,2003-08-02,Monterrey,15,1,1546.4609767104466
4987,2003-08-03,Queretaro,15,1,1452.6543821960336
4988,2003-08-03,Pachuca,15,1,1470.1669552798453
4989,2003-08-03,Veracruz,15,1,1517.7636090688002
4990,2003-08-03,UAG,15,1,1389.9358078105747
4991,2003-08-03,Irapuato,15,1,1462.1344050580956
4992,2003-08-03,Morelia,15,1,1581.21066986491
4993,2003-08-06,Guadalajara,15,1,1548.6019093167652
4994,2003-08-06,Santos,15,1,1528.8128355210847
4995,2003-08-13,UNAM,15,1,1531.4404188757376
4996,2003-08-13,America,15,1,1569.312168801486
4997,2003-08-27,Puebla,15,1,1421.4135898825443
4998,2003-08-27,Atlas,15,1,1526.72631189001
4999,2003-08-09,Morelia,15,2,1587.6706238159318
5000,2003-08-09,Queretaro,15,2,1446.1944282450117
5001,2003-08-09,Atlas,15,2,1516.8619864701843
5002,2003-08-09,UNAM,15,2,1541.3047442955633
